Time,Year,Month,Day,Hour,Weekday,Week,Load,Load_mod,Solar,Wind-Off,Wind-On,WindTot,Avail_Off,Avail_On,Avail_Win,Avail_Sol,Order,Max_Load,Dem_Inc
27.09.2018 15:00 - 27.09.2018 16:00,2018,9,27,16,5,39,67407,0.86,18315,,,12426,,,0.278437546,0.632521434,6471,,
27.09.2018 16:00 - 27.09.2018 17:00,2018,9,27,17,5,39,65680,0.84,12863,,,12169,,,0.272662088,0.444236265,6472,,
27.09.2018 17:00 - 27.09.2018 18:00,2018,9,27,18,5,39,65261,0.83,6335,,,12006,,,0.269026519,0.218781029,6473,,
27.09.2018 18:00 - 27.09.2018 19:00,2018,9,27,19,5,39,65628,0.84,1223,,,11375,,,0.254876368,0.042229686,6474,,
27.09.2018 19:00 - 27.09.2018 20:00,2018,9,27,20,5,39,67561,0.86,7,,,12333,,,0.276348074,0.000233122,6475,,
27.09.2018 20:00 - 27.09.2018 21:00,2018,9,27,21,5,39,65856,0.84,0,,,13762,,,0.308373573,0,6476,,
27.09.2018 21:00 - 27.09.2018 22:00,2018,9,27,22,5,39,61288,0.78,0,,,15311,,,0.34306553,0,6477,,
27.09.2018 22:00 - 27.09.2018 23:00,2018,9,27,23,5,39,57154,0.73,0,,,16759,,,0.375522368,0,6478,,
27.09.2018 23:00 - 28.09.2018 00:00,2018,9,27,24,5,39,52999,0.68,0,,,17697,,,0.396545929,0,6479,,
28.09.2018 00:00 - 28.09.2018 01:00,2018,9,28,1,6,39,49779,0.64,0,,,17604,,,0.394462059,0,6480,,
28.09.2018 01:00 - 28.09.2018 02:00,2018,9,28,2,6,39,48280,0.62,0,,,17372,,,0.389246782,0,6481,,
28.09.2018 02:00 - 28.09.2018 03:00,2018,9,28,3,6,39,47823,0.61,0,,,16937,,,0.379516452,0,6482,,
28.09.2018 03:00 - 28.09.2018 04:00,2018,9,28,4,6,39,48151,0.61,0,,,16246,,,0.364016268,0,6483,,
28.09.2018 04:00 - 28.09.2018 05:00,2018,9,28,5,6,39,49470,0.63,0,,,15679,,,0.351322585,0,6484,,
28.09.2018 05:00 - 28.09.2018 06:00,2018,9,28,6,6,39,53002,0.68,0,,,15167,,,0.339855698,0,6485,,
28.09.2018 06:00 - 28.09.2018 07:00,2018,9,28,7,6,39,61526,0.79,0,,,14789,,,0.331368968,0,6486,,
28.09.2018 07:00 - 28.09.2018 08:00,2018,9,28,8,6,39,66891,0.85,523,,,14740,,,0.330276617,0.018071301,6487,,
28.09.2018 08:00 - 28.09.2018 09:00,2018,9,28,9,6,39,68730,0.88,4053,,,13354,,,0.299225831,0.139959765,6488,,
28.09.2018 09:00 - 28.09.2018 10:00,2018,9,28,10,6,39,69827,0.89,8953,,,12726,,,0.285159707,0.309197973,6489,,
28.09.2018 10:00 - 28.09.2018 11:00,2018,9,28,11,6,39,70891,0.91,12931,,,13494,,,0.30236284,0.446602026,6490,,
28.09.2018 11:00 - 28.09.2018 12:00,2018,9,28,12,6,39,71251,0.91,15875,,,13286,,,0.297707743,0.548252014,6491,,
28.09.2018 12:00 - 28.09.2018 13:00,2018,9,28,13,6,39,69949,0.89,17744,,,13498,,,0.302446867,0.612818277,6492,,
28.09.2018 13:00 - 28.09.2018 14:00,2018,9,28,14,6,39,68579,0.88,17623,,,14390,,,0.322428493,0.608630708,6493,,
28.09.2018 14:00 - 28.09.2018 15:00,2018,9,28,15,6,39,67147,0.86,16220,,,15685,,,0.35146263,0.56019306,6494,,
28.09.2018 15:00 - 28.09.2018 16:00,2018,9,28,16,6,39,66584,0.85,13473,,,17469,,,0.391437086,0.465312254,6495,,
28.09.2018 16:00 - 28.09.2018 17:00,2018,9,28,17,6,39,65115,0.83,9248,,,18693,,,0.418863507,0.319394918,6496,,
28.09.2018 17:00 - 28.09.2018 18:00,2018,9,28,18,6,39,65225,0.83,4393,,,19603,,,0.439242861,0.151702225,6497,,
28.09.2018 18:00 - 28.09.2018 19:00,2018,9,28,19,6,39,65353,0.83,775,,,17652,,,0.395526401,0.026757268,6498,,
28.09.2018 19:00 - 28.09.2018 20:00,2018,9,28,20,6,39,66369,0.85,5,,,16200,,,0.363002342,0.000172683,6499,,
28.09.2018 20:00 - 28.09.2018 21:00,2018,9,28,21,6,39,63769,0.81,0,,,15699,,,0.351765128,0,6500,,
28.09.2018 21:00 - 28.09.2018 22:00,2018,9,28,22,6,39,59256,0.76,0,,,14616,,,0.327498123,0,6501,,
28.09.2018 22:00 - 28.09.2018 23:00,2018,9,28,23,6,39,55164,0.7,0,,,13726,,,0.30755571,0,6502,,
28.09.2018 23:00 - 29.09.2018 00:00,2018,9,28,24,6,39,50760,0.65,0,,,12916,,,0.289405873,0,6503,,
29.09.2018 00:00 - 29.09.2018 01:00,2018,9,29,1,7,39,48089,0.61,0,,,11801,,,0.26442744,0,6504,,
29.09.2018 01:00 - 29.09.2018 02:00,2018,9,29,2,7,39,45840,0.59,0,,,10567,,,0.236776947,0,6505,,
29.09.2018 02:00 - 29.09.2018 03:00,2018,9,29,3,7,39,44751,0.57,0,,,9716,,,0.217697211,0,6506,,
29.09.2018 03:00 - 29.09.2018 04:00,2018,9,29,4,7,39,44654,0.57,0,,,9025,,,0.202213832,0,6507,,
29.09.2018 04:00 - 29.09.2018 05:00,2018,9,29,5,7,39,44653,0.57,0,,,8319,,,0.186394344,0,6508,,
29.09.2018 05:00 - 29.09.2018 06:00,2018,9,29,6,7,39,45429,0.58,0,,,7923,,,0.177532294,0,6509,,
29.09.2018 06:00 - 29.09.2018 07:00,2018,9,29,7,7,39,47830,0.61,0,,,7157,,,0.160373976,0,6510,,
29.09.2018 07:00 - 29.09.2018 08:00,2018,9,29,8,7,39,50322,0.64,595,,,6725,,,0.15068286,0.020532037,6511,,
29.09.2018 08:00 - 29.09.2018 09:00,2018,9,29,9,7,39,53829,0.69,4701,,,6472,,,0.14502504,0.162356781,6512,,
29.09.2018 09:00 - 29.09.2018 10:00,2018,9,29,10,7,39,56598,0.72,11090,,,5359,,,0.120074616,0.383002789,6513,,
29.09.2018 10:00 - 29.09.2018 11:00,2018,9,29,11,7,39,57629,0.74,17201,,,4644,,,0.104059065,0.594064877,6514,,
29.09.2018 11:00 - 29.09.2018 12:00,2018,9,29,12,7,39,57406,0.73,21383,,,5781,,,0.129524855,0.738497138,6515,,
29.09.2018 12:00 - 29.09.2018 13:00,2018,9,29,13,7,39,56352,0.72,23196,,,6909,,,0.154800184,0.801103446,6516,,
29.09.2018 13:00 - 29.09.2018 14:00,2018,9,29,14,7,39,54521,0.7,22871,,,7241,,,0.16225058,0.78988767,6517,,
29.09.2018 14:00 - 29.09.2018 15:00,2018,9,29,15,7,39,52871,0.68,20910,,,7800,,,0.174765004,0.722152669,6518,,
29.09.2018 15:00 - 29.09.2018 16:00,2018,9,29,16,7,39,52736,0.67,17869,,,8103,,,0.18155999,0.617143992,6519,,
29.09.2018 16:00 - 29.09.2018 17:00,2018,9,29,17,7,39,52595,0.67,12675,,,8243,,,0.1847026,0.437734741,6520,,
29.09.2018 17:00 - 29.09.2018 18:00,2018,9,29,18,7,39,53844,0.69,6134,,,8020,,,0.179705793,0.211830529,6521,,
29.09.2018 18:00 - 29.09.2018 19:00,2018,9,29,19,7,39,55075,0.7,1044,,,7526,,,0.168642235,0.036038992,6522,,
29.09.2018 19:00 - 29.09.2018 20:00,2018,9,29,20,7,39,57055,0.73,3,,,8251,,,0.184876256,8.63E-05,6523,,
29.09.2018 20:00 - 29.09.2018 21:00,2018,9,29,21,7,39,54984,0.7,0,,,9314,,,0.208695116,0,6524,,
29.09.2018 21:00 - 29.09.2018 22:00,2018,9,29,22,7,39,52022,0.66,0,,,10508,,,0.235443719,0,6525,,
29.09.2018 22:00 - 29.09.2018 23:00,2018,9,29,23,7,39,49618,0.63,0,,,11693,,,0.262013063,0,6526,,
29.09.2018 23:00 - 30.09.2018 00:00,2018,9,29,24,7,39,46387,0.59,0,,,13075,,,0.292974221,0,6527,,
30.09.2018 00:00 - 30.09.2018 01:00,2018,9,30,1,1,40,43865,0.56,0,,,14244,,,0.319168245,0,6528,,
30.09.2018 01:00 - 30.09.2018 02:00,2018,9,30,2,1,40,42464,0.54,0,,,14983,,,0.335721568,0,6529,,
30.09.2018 02:00 - 30.09.2018 03:00,2018,9,30,3,1,40,41381,0.53,0,,,15117,,,0.338729735,0,6530,,
30.09.2018 03:00 - 30.09.2018 04:00,2018,9,30,4,1,40,41240,0.53,0,,,15123,,,0.338864179,0,6531,,
30.09.2018 04:00 - 30.09.2018 05:00,2018,9,30,5,1,40,41209,0.53,0,,,15048,,,0.337178036,0,6532,,
30.09.2018 05:00 - 30.09.2018 06:00,2018,9,30,6,1,40,41900,0.53,0,,,14918,,,0.334270701,0,6533,,
30.09.2018 06:00 - 30.09.2018 07:00,2018,9,30,7,1,40,42375,0.54,0,,,14234,,,0.318932969,0,6534,,
30.09.2018 07:00 - 30.09.2018 08:00,2018,9,30,8,1,40,43931,0.56,601,,,13413,,,0.300536653,0.020765159,6535,,
30.09.2018 08:00 - 30.09.2018 09:00,2018,9,30,9,1,40,47240,0.6,5157,,,12098,,,0.271076778,0.178114126,6536,,
30.09.2018 09:00 - 30.09.2018 10:00,2018,9,30,10,1,40,50273,0.64,12070,,,9174,,,0.205569311,0.416840069,6537,,
30.09.2018 10:00 - 30.09.2018 11:00,2018,9,30,11,1,40,51320,0.66,18046,,,6575,,,0.147332982,0.62323971,6538,,
30.09.2018 11:00 - 30.09.2018 12:00,2018,9,30,12,1,40,52640,0.67,22047,,,6338,,,0.142022474,0.761412204,6539,,
30.09.2018 12:00 - 30.09.2018 13:00,2018,9,30,13,1,40,51902,0.66,23931,,,6453,,,0.144593701,0.826496516,6540,,
30.09.2018 13:00 - 30.09.2018 14:00,2018,9,30,14,1,40,49902,0.64,23641,,,6146,,,0.137709087,0.816489522,6541,,
30.09.2018 14:00 - 30.09.2018 15:00,2018,9,30,15,1,40,48295,0.62,21256,,,6137,,,0.137518626,0.734119618,6542,,
30.09.2018 15:00 - 30.09.2018 16:00,2018,9,30,16,1,40,47635,0.61,17273,,,5696,,,0.127620243,0.596542882,6543,,
30.09.2018 16:00 - 30.09.2018 17:00,2018,9,30,17,1,40,47345,0.6,11677,,,4921,,,0.110265862,0.403275801,6544,,
30.09.2018 17:00 - 30.09.2018 18:00,2018,9,30,18,1,40,48953,0.62,5276,,,3784,,,0.084783266,0.182223987,6545,,
30.09.2018 18:00 - 30.09.2018 19:00,2018,9,30,19,1,40,51312,0.66,777,,,3263,,,0.073109112,0.026834975,6546,,
30.09.2018 19:00 - 30.09.2018 20:00,2018,9,30,20,1,40,53771,0.69,1,,,3563,,,0.079831274,3.45E-05,6547,,
30.09.2018 20:00 - 30.09.2018 21:00,2018,9,30,21,1,40,52352,0.67,0,,,4458,,,0.099880121,0,6548,,
30.09.2018 21:00 - 30.09.2018 22:00,2018,9,30,22,1,40,50319,0.64,0,,,5445,,,0.121996034,0,6549,,
30.09.2018 22:00 - 30.09.2018 23:00,2018,9,30,23,1,40,49209,0.63,0,,,6011,,,0.134678513,0,6550,,
30.09.2018 23:00 - 01.10.2018 00:00,2018,9,30,24,1,40,46708,0.6,0,,,6012,,,0.134706522,0,6551,,
01.10.2018 00:00 - 01.10.2018 01:00,2018,10,1,1,2,40,44541,0.57,0,,,5868,,,0.131474282,0,6552,,
01.10.2018 01:00 - 01.10.2018 02:00,2018,10,1,2,2,40,43682,0.56,0,,,6043,,,0.135401145,0,6553,,
01.10.2018 02:00 - 01.10.2018 03:00,2018,10,1,3,2,40,42957,0.55,0,,,6021,,,0.134908186,0,6554,,
01.10.2018 03:00 - 01.10.2018 04:00,2018,10,1,4,2,40,43922,0.56,0,,,6342,,,0.142112103,0,6555,,
01.10.2018 04:00 - 01.10.2018 05:00,2018,10,1,5,2,40,45292,0.58,0,,,7144,,,0.160071479,0,6556,,
01.10.2018 05:00 - 01.10.2018 06:00,2018,10,1,6,2,40,49556,0.63,0,,,7855,,,0.176014206,0,6557,,
01.10.2018 06:00 - 01.10.2018 07:00,2018,10,1,7,2,40,58495,0.75,0,,,9493,,,0.212711608,0,6558,,
01.10.2018 07:00 - 01.10.2018 08:00,2018,10,1,8,2,40,63832,0.81,208,,,10491,,,0.235068398,0.007192257,6559,,
01.10.2018 08:00 - 01.10.2018 09:00,2018,10,1,9,2,40,67204,0.86,2008,,,10705,,,0.23986354,0.069340954,6560,,
01.10.2018 09:00 - 01.10.2018 10:00,2018,10,1,10,2,40,67918,0.87,5132,,,10201,,,0.228564706,0.177233442,6561,,
01.10.2018 10:00 - 01.10.2018 11:00,2018,10,1,11,2,40,68494,0.87,8344,,,10670,,,0.23908489,0.288165154,6562,,
01.10.2018 11:00 - 01.10.2018 12:00,2018,10,1,12,2,40,70111,0.9,10209,,,12938,,,0.289898831,0.352567368,6563,,
01.10.2018 12:00 - 01.10.2018 13:00,2018,10,1,13,2,40,69706,0.89,11081,,,14855,,,0.332847844,0.382683325,6564,,
01.10.2018 13:00 - 01.10.2018 14:00,2018,10,1,14,2,40,68971,0.88,11256,,,16367,,,0.366738743,0.388727238,6565,,
01.10.2018 14:00 - 01.10.2018 15:00,2018,10,1,15,2,40,68853,0.88,10633,,,18708,,,0.419182809,0.367219541,6566,,
01.10.2018 15:00 - 01.10.2018 16:00,2018,10,1,16,2,40,68018,0.87,8534,,,19981,,,0.447723988,0.294744386,6567,,
01.10.2018 16:00 - 01.10.2018 17:00,2018,10,1,17,2,40,66121,0.84,5795,,,20460,,,0.458451438,0.200148508,6568,,
01.10.2018 17:00 - 01.10.2018 18:00,2018,10,1,18,2,40,65979,0.84,2835,,,19898,,,0.44586419,0.097894128,6569,,
01.10.2018 18:00 - 01.10.2018 19:00,2018,10,1,19,2,40,66657,0.85,524,,,18164,,,0.407004493,0.018079935,6570,,
01.10.2018 19:00 - 01.10.2018 20:00,2018,10,1,20,2,40,67983,0.87,1,,,18000,,,0.403335313,3.45E-05,6571,,
01.10.2018 20:00 - 01.10.2018 21:00,2018,10,1,21,2,40,65621,0.84,0,,,18604,,,0.416869265,0,6572,,
01.10.2018 21:00 - 01.10.2018 22:00,2018,10,1,22,2,40,61343,0.78,0,,,18503,,,0.414600536,0,6573,,
01.10.2018 22:00 - 01.10.2018 23:00,2018,10,1,23,2,40,57348,0.73,0,,,17746,,,0.397627077,0,6574,,
01.10.2018 23:00 - 02.10.2018 00:00,2018,10,1,24,2,40,53015,0.68,0,,,17349,,,0.388731416,0,6575,,
02.10.2018 00:00 - 02.10.2018 01:00,2018,10,2,1,3,40,49249,0.63,0,,,16602,,,0.371993233,0,6576,,
02.10.2018 01:00 - 02.10.2018 02:00,2018,10,2,2,3,40,47763,0.61,0,,,15895,,,0.356151338,0,6577,,
02.10.2018 02:00 - 02.10.2018 03:00,2018,10,2,3,3,40,46090,0.59,0,,,15597,,,0.349479593,0,6578,,
02.10.2018 03:00 - 02.10.2018 04:00,2018,10,2,4,3,40,46606,0.6,0,,,16534,,,0.370480747,0,6579,,
02.10.2018 04:00 - 02.10.2018 05:00,2018,10,2,5,3,40,48435,0.62,0,,,17883,,,0.400708068,0,6580,,
02.10.2018 05:00 - 02.10.2018 06:00,2018,10,2,6,3,40,53360,0.68,0,,,19347,,,0.433506616,0,6581,,
02.10.2018 06:00 - 02.10.2018 07:00,2018,10,2,7,3,40,61054,0.78,0,,,20891,,,0.468103342,0,6582,,
02.10.2018 07:00 - 02.10.2018 08:00,2018,10,2,8,3,40,66333,0.85,251,,,22288,,,0.499417413,0.008668699,6583,,
02.10.2018 08:00 - 02.10.2018 09:00,2018,10,2,9,3,40,68432,0.87,2416,,,22750,,,0.50976394,0.083431907,6584,,
02.10.2018 09:00 - 02.10.2018 10:00,2018,10,2,10,3,40,69449,0.89,5351,,,23956,,,0.536775827,0.184814236,6585,,
02.10.2018 10:00 - 02.10.2018 11:00,2018,10,2,11,3,40,70370,0.9,7517,,,27111,,,0.607476164,0.259620615,6586,,
02.10.2018 11:00 - 02.10.2018 12:00,2018,10,2,12,3,40,72278,0.92,8793,,,30687,,,0.687604334,0.303689377,6587,,
02.10.2018 12:00 - 02.10.2018 13:00,2018,10,2,13,3,40,72551,0.93,8480,,,33379,,,0.747924533,0.292870772,6588,,
02.10.2018 13:00 - 02.10.2018 14:00,2018,10,2,14,3,40,71909,0.92,7086,,,34996,,,0.784162587,0.24473532,6589,,
02.10.2018 14:00 - 02.10.2018 15:00,2018,10,2,15,3,40,71327,0.91,6166,,,35778,,,0.80167942,0.212944336,6590,,
02.10.2018 15:00 - 02.10.2018 16:00,2018,10,2,16,3,40,69971,0.89,4499,,,35840,,,0.803063065,0.155371744,6591,,
02.10.2018 16:00 - 02.10.2018 17:00,2018,10,2,17,3,40,68108,0.87,2906,,,36188,,,0.810877578,0.10034623,6592,,
02.10.2018 17:00 - 02.10.2018 18:00,2018,10,2,18,3,40,67059,0.86,1364,,,35877,,,0.803892132,0.047099353,6593,,
02.10.2018 18:00 - 02.10.2018 19:00,2018,10,2,19,3,40,67350,0.86,226,,,35381,,,0.792794963,0.007805282,6594,,
02.10.2018 19:00 - 02.10.2018 20:00,2018,10,2,20,3,40,69006,0.88,0,,,34806,,,0.779910819,8.63E-06,6595,,
02.10.2018 20:00 - 02.10.2018 21:00,2018,10,2,21,3,40,65728,0.84,0,,,34671,,,0.776874643,0,6596,,
02.10.2018 21:00 - 02.10.2018 22:00,2018,10,2,22,3,40,61461,0.78,0,,,34756,,,0.778790459,0,6597,,
02.10.2018 22:00 - 02.10.2018 23:00,2018,10,2,23,3,40,57698,0.74,0,,,33839,,,0.758237449,0,6598,,
02.10.2018 23:00 - 03.10.2018 00:00,2018,10,2,24,3,40,54056,0.69,0,,,33954,,,0.760814278,0,6599,,
03.10.2018 00:00 - 03.10.2018 01:00,2018,10,3,1,4,40,51215,0.65,0,,,33965,,,0.761060757,0,6600,,
03.10.2018 01:00 - 03.10.2018 02:00,2018,10,3,2,4,40,49386,0.63,0,,,33920,,,0.760052433,0,6601,,
03.10.2018 02:00 - 03.10.2018 03:00,2018,10,3,3,4,40,48509,0.62,0,,,34344,,,0.76955869,0,6602,,
03.10.2018 03:00 - 03.10.2018 04:00,2018,10,3,4,4,40,47885,0.61,0,,,33848,,,0.758433512,0,6603,,
03.10.2018 04:00 - 03.10.2018 05:00,2018,10,3,5,4,40,47523,0.61,0,,,33635,,,0.753671981,0,6604,,
03.10.2018 05:00 - 03.10.2018 06:00,2018,10,3,6,4,40,47171,0.6,0,,,33040,,,0.740322888,0,6605,,
03.10.2018 06:00 - 03.10.2018 07:00,2018,10,3,7,4,40,46835,0.6,0,,,33275,,,0.745594183,0,6606,,
03.10.2018 07:00 - 03.10.2018 08:00,2018,10,3,8,4,40,48237,0.62,156,,,32182,,,0.721103107,0.005379083,6607,,
03.10.2018 08:00 - 03.10.2018 09:00,2018,10,3,9,4,40,51264,0.65,1773,,,30295,,,0.678820709,0.061224842,6608,,
03.10.2018 09:00 - 03.10.2018 10:00,2018,10,3,10,4,40,54413,0.69,4763,,,29177,,,0.653780656,0.164480785,6609,,
03.10.2018 10:00 - 03.10.2018 11:00,2018,10,3,11,4,40,56285,0.72,8371,,,28485,,,0.638269267,0.289097644,6610,,
03.10.2018 11:00 - 03.10.2018 12:00,2018,10,3,12,4,40,57914,0.74,10951,,,28905,,,0.647674692,0.378193561,6611,,
03.10.2018 12:00 - 03.10.2018 13:00,2018,10,3,13,4,40,57337,0.73,12177,,,29109,,,0.652251364,0.420544125,6612,,
03.10.2018 13:00 - 03.10.2018 14:00,2018,10,3,14,4,40,55185,0.7,12776,,,28621,,,0.641322249,0.441248845,6613,,
03.10.2018 14:00 - 03.10.2018 15:00,2018,10,3,15,4,40,54229,0.69,12848,,,27788,,,0.622651445,0.443718215,6614,,
03.10.2018 15:00 - 03.10.2018 16:00,2018,10,3,16,4,40,52785,0.67,10976,,,26506,,,0.593919805,0.379082879,6615,,
03.10.2018 16:00 - 03.10.2018 17:00,2018,10,3,17,4,40,52360,0.67,7523,,,24353,,,0.545682692,0.259827835,6616,,
03.10.2018 17:00 - 03.10.2018 18:00,2018,10,3,18,4,40,53180,0.68,3398,,,21789,,,0.488219411,0.117338261,6617,,
03.10.2018 18:00 - 03.10.2018 19:00,2018,10,3,19,4,40,55273,0.71,543,,,18274,,,0.409458082,0.018736131,6618,,
03.10.2018 19:00 - 03.10.2018 20:00,2018,10,3,20,4,40,57583,0.74,1,,,16309,,,0.365444727,2.59E-05,6619,,
03.10.2018 20:00 - 03.10.2018 21:00,2018,10,3,21,4,40,55816,0.71,0,,,15372,,,0.344449175,0,6620,,
03.10.2018 21:00 - 03.10.2018 22:00,2018,10,3,22,4,40,53307,0.68,0,,,15002,,,0.336141703,0,6621,,
03.10.2018 22:00 - 03.10.2018 23:00,2018,10,3,23,4,40,51707,0.66,0,,,14526,,,0.325492678,0,6622,,
03.10.2018 23:00 - 04.10.2018 00:00,2018,10,3,24,4,40,48202,0.62,0,,,13162,,,0.294929249,0,6623,,
04.10.2018 00:00 - 04.10.2018 01:00,2018,10,4,1,5,40,45684,0.58,0,,,12120,,,0.271569737,0,6624,,
04.10.2018 01:00 - 04.10.2018 02:00,2018,10,4,2,5,40,44173,0.56,0,,,11616,,,0.260270903,0,6625,,
04.10.2018 02:00 - 04.10.2018 03:00,2018,10,4,3,5,40,43368,0.55,0,,,11048,,,0.247549212,0,6626,,
04.10.2018 03:00 - 04.10.2018 04:00,2018,10,4,4,5,40,44094,0.56,0,,,10604,,,0.237600412,0,6627,,
04.10.2018 04:00 - 04.10.2018 05:00,2018,10,4,5,5,40,45896,0.59,0,,,10819,,,0.242429165,0,6628,,
04.10.2018 05:00 - 04.10.2018 06:00,2018,10,4,6,5,40,50300,0.64,0,,,10152,,,0.227477957,0,6629,,
04.10.2018 06:00 - 04.10.2018 07:00,2018,10,4,7,5,40,58348,0.74,0,,,9958,,,0.223136561,0,6630,,
04.10.2018 07:00 - 04.10.2018 08:00,2018,10,4,8,5,40,63356,0.81,251,,,9493,,,0.212711608,0.008660064,6631,,
04.10.2018 08:00 - 04.10.2018 09:00,2018,10,4,9,5,40,64991,0.83,2918,,,8137,,,0.182321835,0.100769304,6632,,
04.10.2018 09:00 - 04.10.2018 10:00,2018,10,4,10,5,40,66198,0.85,7340,,,6470,,,0.14496342,0.25349036,6633,,
04.10.2018 10:00 - 04.10.2018 11:00,2018,10,4,11,5,40,67288,0.86,11347,,,6283,,,0.140790078,0.391887341,6634,,
04.10.2018 11:00 - 04.10.2018 12:00,2018,10,4,12,5,40,68054,0.87,14185,,,6469,,,0.144941013,0.489902348,6635,,
04.10.2018 12:00 - 04.10.2018 13:00,2018,10,4,13,5,40,67293,0.86,16055,,,7066,,,0.158334921,0.554468611,6636,,
04.10.2018 13:00 - 04.10.2018 14:00,2018,10,4,14,5,40,66444,0.85,16722,,,7789,,,0.174535331,0.577530457,6637,,
04.10.2018 14:00 - 04.10.2018 15:00,2018,10,4,15,5,40,64257,0.82,15972,,,8006,,,0.179380889,0.551627971,6638,,
04.10.2018 15:00 - 04.10.2018 16:00,2018,10,4,16,5,40,63193,0.81,13357,,,7854,,,0.175974994,0.461288735,6639,,
04.10.2018 16:00 - 04.10.2018 17:00,2018,10,4,17,5,40,62172,0.79,9110,,,7754,,,0.173734273,0.314611592,6640,,
04.10.2018 17:00 - 04.10.2018 18:00,2018,10,4,18,5,40,62033,0.79,4086,,,7597,,,0.170233147,0.141108108,6641,,
04.10.2018 18:00 - 04.10.2018 19:00,2018,10,4,19,5,40,63032,0.8,546,,,7413,,,0.166093416,0.01885701,6642,,
04.10.2018 19:00 - 04.10.2018 20:00,2018,10,4,20,5,40,65756,0.84,0,,,8003,,,0.179330473,8.63E-06,6643,,
04.10.2018 20:00 - 04.10.2018 21:00,2018,10,4,21,5,40,63434,0.81,0,,,8972,,,0.201043055,0,6644,,
04.10.2018 21:00 - 04.10.2018 22:00,2018,10,4,22,5,40,59423,0.76,0,,,9628,,,0.215725377,0,6645,,
04.10.2018 22:00 - 04.10.2018 23:00,2018,10,4,23,5,40,55781,0.71,0,,,10468,,,0.234558634,0,6646,,
04.10.2018 23:00 - 05.10.2018 00:00,2018,10,4,24,5,40,51984,0.66,0,,,11946,,,0.267670883,0,6647,,
05.10.2018 00:00 - 05.10.2018 01:00,2018,10,5,1,6,40,49518,0.63,0,,,12855,,,0.288044635,0,6648,,
05.10.2018 01:00 - 05.10.2018 02:00,2018,10,5,2,6,40,47532,0.61,0,,,13357,,,0.299298654,0,6649,,
05.10.2018 02:00 - 05.10.2018 03:00,2018,10,5,3,6,40,46838,0.6,0,,,13288,,,0.297746955,0,6650,,
05.10.2018 03:00 - 05.10.2018 04:00,2018,10,5,4,6,40,47343,0.6,0,,,13268,,,0.297287608,0,6651,,
05.10.2018 04:00 - 05.10.2018 05:00,2018,10,5,5,6,40,48760,0.62,0,,,12834,,,0.287574084,0,6652,,
05.10.2018 05:00 - 05.10.2018 06:00,2018,10,5,6,6,40,52323,0.67,0,,,12120,,,0.271569737,0,6653,,
05.10.2018 06:00 - 05.10.2018 07:00,2018,10,5,7,6,40,59172,0.76,0,,,11157,,,0.249997199,0,6654,,
05.10.2018 07:00 - 05.10.2018 08:00,2018,10,5,8,6,40,63846,0.82,318,,,10925,,,0.244787524,0.010982654,6655,,
05.10.2018 08:00 - 05.10.2018 09:00,2018,10,5,9,6,40,65994,0.84,4119,,,10283,,,0.230413301,0.142239184,6656,,
05.10.2018 09:00 - 05.10.2018 10:00,2018,10,5,10,6,40,66363,0.85,10674,,,8681,,,0.194522558,0.368652812,6657,,
05.10.2018 10:00 - 05.10.2018 11:00,2018,10,5,11,6,40,66685,0.85,16852,,,6429,,,0.144044725,0.581994319,6658,,
05.10.2018 11:00 - 05.10.2018 12:00,2018,10,5,12,6,40,66932,0.85,21153,,,5631,,,0.126169376,0.730562343,6659,,
05.10.2018 12:00 - 05.10.2018 13:00,2018,10,5,13,6,40,65600,0.84,23290,,,5857,,,0.131239006,0.804358525,6660,,
05.10.2018 13:00 - 05.10.2018 14:00,2018,10,5,14,6,40,65267,0.83,23338,,,6079,,,0.136207804,0.806016284,6661,,
05.10.2018 14:00 - 05.10.2018 15:00,2018,10,5,15,6,40,63038,0.8,21385,,,6142,,,0.137613857,0.738548943,6662,,
05.10.2018 15:00 - 05.10.2018 16:00,2018,10,5,16,6,40,62515,0.8,17506,,,5808,,,0.130135452,0.60458992,6663,,
05.10.2018 16:00 - 05.10.2018 17:00,2018,10,5,17,6,40,60837,0.78,11731,,,5351,,,0.119889757,0.405158048,6664,,
05.10.2018 17:00 - 05.10.2018 18:00,2018,10,5,18,6,40,60147,0.77,5024,,,5125,,,0.11483133,0.173512118,6665,,
05.10.2018 18:00 - 05.10.2018 19:00,2018,10,5,19,6,40,60611,0.77,591,,,5715,,,0.12804598,0.020419793,6666,,
05.10.2018 19:00 - 05.10.2018 20:00,2018,10,5,20,6,40,62888,0.8,0,,,8123,,,0.182019337,0,6667,,
05.10.2018 20:00 - 05.10.2018 21:00,2018,10,5,21,6,40,60282,0.77,0,,,10439,,,0.233903223,0,6668,,
05.10.2018 21:00 - 05.10.2018 22:00,2018,10,5,22,6,40,56799,0.73,0,,,12032,,,0.269597903,0,6669,,
05.10.2018 22:00 - 05.10.2018 23:00,2018,10,5,23,6,40,53632,0.68,0,,,12535,,,0.280868727,0,6670,,
05.10.2018 23:00 - 06.10.2018 00:00,2018,10,5,24,6,40,50023,0.64,0,,,12285,,,0.275266926,0,6671,,
06.10.2018 00:00 - 06.10.2018 01:00,2018,10,6,1,7,40,46499,0.59,0,,,11145,,,0.249722711,0,6672,,
