Time,Year,Month,Day,Hour,Weekday,Week,Load,Load_mod,Solar,Wind-Off,Wind-On,WindTot,Avail_Off,Avail_On,Avail_Win,Avail_Sol,Order,Max_Load,Dem_Inc
03.05.2018 14:00 - 03.05.2018 15:00,2018,5,3,14,5,18,31069,0.763,4501,0,11029,11029,0,0.687,0.687,0.777,2942,,
03.05.2018 15:00 - 03.05.2018 16:00,2018,5,3,15,5,18,30468,0.749,4045,0,11462,11462,0,0.714,0.714,0.698,2943,,
03.05.2018 16:00 - 03.05.2018 17:00,2018,5,3,16,5,18,30184,0.742,3505,0,11819,11819,0,0.736,0.736,0.605,2944,,
03.05.2018 17:00 - 03.05.2018 18:00,2018,5,3,17,5,18,29809,0.733,3100,0,12334,12334,0,0.768,0.768,0.535,2945,,
03.05.2018 18:00 - 03.05.2018 19:00,2018,5,3,18,5,18,29429,0.723,2698,0,12368,12368,0,0.77,0.77,0.466,2946,,
03.05.2018 19:00 - 03.05.2018 20:00,2018,5,3,19,5,18,29399,0.722,1905,0,12231,12231,0,0.761,0.761,0.329,2947,,
03.05.2018 20:00 - 03.05.2018 21:00,2018,5,3,20,5,18,30189,0.742,856,0,11899,11899,0,0.741,0.741,0.148,2948,,
03.05.2018 21:00 - 03.05.2018 22:00,2018,5,3,21,5,18,31940,0.785,470,0,11338,11338,0,0.706,0.706,0.081,2949,,
03.05.2018 22:00 - 03.05.2018 23:00,2018,5,3,22,5,18,30287,0.744,395,0,11207,11207,0,0.698,0.698,0.068,2950,,
03.05.2018 23:00 - 04.05.2018 00:00,2018,5,3,23,5,18,27793,0.683,346,0,10952,10952,0,0.682,0.682,0.06,2951,,
04.05.2018 00:00 - 04.05.2018 01:00,2018,5,3,24,6,18,26060,0.64,313,0,10724,10724,0,0.668,0.668,0.054,2952,,
04.05.2018 01:00 - 04.05.2018 02:00,2018,5,4,1,6,18,24423,0.6,271,0,10706,10706,0,0.667,0.667,0.047,2953,,
04.05.2018 02:00 - 04.05.2018 03:00,2018,5,4,2,6,18,23354,0.574,187,0,10493,10493,0,0.653,0.653,0.032,2954,,
04.05.2018 03:00 - 04.05.2018 04:00,2018,5,4,3,6,18,23015,0.566,128,0,10362,10362,0,0.645,0.645,0.022,2955,,
04.05.2018 04:00 - 04.05.2018 05:00,2018,5,4,4,6,18,22843,0.561,128,0,9975,9975,0,0.621,0.621,0.022,2956,,
04.05.2018 05:00 - 04.05.2018 06:00,2018,5,4,5,6,18,23301,0.573,107,0,10020,10020,0,0.624,0.624,0.018,2957,,
04.05.2018 06:00 - 04.05.2018 07:00,2018,5,4,6,6,18,25547,0.628,81,0,10118,10118,0,0.63,0.63,0.014,2958,,
04.05.2018 07:00 - 04.05.2018 08:00,2018,5,4,7,6,18,28410,0.698,131,0,10266,10266,0,0.639,0.639,0.023,2959,,
04.05.2018 08:00 - 04.05.2018 09:00,2018,5,4,8,6,18,30639,0.753,802,0,9991,9991,0,0.622,0.622,0.138,2960,,
04.05.2018 09:00 - 04.05.2018 10:00,2018,5,4,9,6,18,31795,0.781,2278,0,9893,9893,0,0.616,0.616,0.393,2961,,
04.05.2018 10:00 - 04.05.2018 11:00,2018,5,4,10,6,18,32204,0.791,4081,0,10044,10044,0,0.625,0.625,0.705,2962,,
04.05.2018 11:00 - 04.05.2018 12:00,2018,5,4,11,6,18,32376,0.796,4809,0,9875,9875,0,0.615,0.615,0.83,2963,,
04.05.2018 12:00 - 04.05.2018 13:00,2018,5,4,12,6,18,32543,0.8,5061,0,9569,9569,0,0.596,0.596,0.874,2964,,
04.05.2018 13:00 - 04.05.2018 14:00,2018,5,4,13,6,18,32306,0.794,5169,0,9457,9457,0,0.589,0.589,0.892,2965,,
04.05.2018 14:00 - 04.05.2018 15:00,2018,5,4,14,6,18,31342,0.77,5049,0,9436,9436,0,0.587,0.587,0.872,2966,,
04.05.2018 15:00 - 04.05.2018 16:00,2018,5,4,15,6,18,30622,0.753,4795,0,9211,9211,0,0.573,0.573,0.828,2967,,
04.05.2018 16:00 - 04.05.2018 17:00,2018,5,4,16,6,18,30101,0.74,4523,0,9029,9029,0,0.562,0.562,0.781,2968,,
04.05.2018 17:00 - 04.05.2018 18:00,2018,5,4,17,6,18,29637,0.728,3930,0,8807,8807,0,0.548,0.548,0.679,2969,,
04.05.2018 18:00 - 04.05.2018 19:00,2018,5,4,18,6,18,29079,0.715,2977,0,8778,8778,0,0.546,0.546,0.514,2970,,
04.05.2018 19:00 - 04.05.2018 20:00,2018,5,4,19,6,18,28990,0.712,2071,0,8882,8882,0,0.553,0.553,0.358,2971,,
04.05.2018 20:00 - 04.05.2018 21:00,2018,5,4,20,6,18,29535,0.726,995,0,9015,9015,0,0.561,0.561,0.172,2972,,
04.05.2018 21:00 - 04.05.2018 22:00,2018,5,4,21,6,18,30953,0.761,490,0,9093,9093,0,0.566,0.566,0.085,2973,,
04.05.2018 22:00 - 04.05.2018 23:00,2018,5,4,22,6,18,29806,0.732,401,0,9077,9077,0,0.565,0.565,0.069,2974,,
04.05.2018 23:00 - 05.05.2018 00:00,2018,5,4,23,6,18,27608,0.678,380,0,8842,8842,0,0.55,0.55,0.066,2975,,
05.05.2018 00:00 - 05.05.2018 01:00,2018,5,4,24,7,18,26099,0.641,348,0,8291,8291,0,0.516,0.516,0.06,2976,,
05.05.2018 01:00 - 05.05.2018 02:00,2018,5,5,1,7,18,24450,0.601,337,0,7829,7829,0,0.487,0.487,0.058,2977,,
05.05.2018 02:00 - 05.05.2018 03:00,2018,5,5,2,7,18,23079,0.567,285,0,7355,7355,0,0.458,0.458,0.049,2978,,
05.05.2018 03:00 - 05.05.2018 04:00,2018,5,5,3,7,18,22503,0.553,282,0,6932,6932,0,0.432,0.432,0.049,2979,,
05.05.2018 04:00 - 05.05.2018 05:00,2018,5,5,4,7,18,22163,0.545,240,0,6420,6420,0,0.4,0.4,0.041,2980,,
05.05.2018 05:00 - 05.05.2018 06:00,2018,5,5,5,7,18,21933,0.539,138,0,5962,5962,0,0.371,0.371,0.024,2981,,
05.05.2018 06:00 - 05.05.2018 07:00,2018,5,5,6,7,18,22360,0.549,79,0,5670,5670,0,0.353,0.353,0.014,2982,,
05.05.2018 07:00 - 05.05.2018 08:00,2018,5,5,7,7,18,22916,0.563,130,0,5358,5358,0,0.334,0.334,0.022,2983,,
05.05.2018 08:00 - 05.05.2018 09:00,2018,5,5,8,7,18,24870,0.611,755,0,4864,4864,0,0.303,0.303,0.13,2984,,
05.05.2018 09:00 - 05.05.2018 10:00,2018,5,5,9,7,18,27051,0.665,2168,0,4603,4603,0,0.287,0.287,0.374,2985,,
05.05.2018 10:00 - 05.05.2018 11:00,2018,5,5,10,7,18,28408,0.698,3823,0,4441,4441,0,0.276,0.276,0.66,2986,,
05.05.2018 11:00 - 05.05.2018 12:00,2018,5,5,11,7,18,28673,0.705,4519,0,4387,4387,0,0.273,0.273,0.78,2987,,
05.05.2018 12:00 - 05.05.2018 13:00,2018,5,5,12,7,18,28435,0.699,4947,0,4579,4579,0,0.285,0.285,0.854,2988,,
05.05.2018 13:00 - 05.05.2018 14:00,2018,5,5,13,7,18,28397,0.698,5041,0,4818,4818,0,0.3,0.3,0.87,2989,,
05.05.2018 14:00 - 05.05.2018 15:00,2018,5,5,14,7,18,27736,0.682,4987,0,4930,4930,0,0.307,0.307,0.861,2990,,
05.05.2018 15:00 - 05.05.2018 16:00,2018,5,5,15,7,18,26467,0.65,4800,0,4810,4810,0,0.299,0.299,0.829,2991,,
05.05.2018 16:00 - 05.05.2018 17:00,2018,5,5,16,7,18,25651,0.63,4422,0,4677,4677,0,0.291,0.291,0.763,2992,,
05.05.2018 17:00 - 05.05.2018 18:00,2018,5,5,17,7,18,25166,0.618,3802,0,4877,4877,0,0.304,0.304,0.656,2993,,
05.05.2018 18:00 - 05.05.2018 19:00,2018,5,5,18,7,18,24870,0.611,3015,0,5130,5130,0,0.319,0.319,0.521,2994,,
05.05.2018 19:00 - 05.05.2018 20:00,2018,5,5,19,7,18,25055,0.616,2195,0,5289,5289,0,0.329,0.329,0.379,2995,,
05.05.2018 20:00 - 05.05.2018 21:00,2018,5,5,20,7,18,25665,0.631,1136,0,5644,5644,0,0.351,0.351,0.196,2996,,
05.05.2018 21:00 - 05.05.2018 22:00,2018,5,5,21,7,18,27547,0.677,525,0,5654,5654,0,0.352,0.352,0.091,2997,,
05.05.2018 22:00 - 05.05.2018 23:00,2018,5,5,22,7,18,27152,0.667,419,0,5899,5899,0,0.367,0.367,0.072,2998,,
05.05.2018 23:00 - 06.05.2018 00:00,2018,5,5,23,7,18,25448,0.625,401,0,5697,5697,0,0.355,0.355,0.069,2999,,
06.05.2018 00:00 - 06.05.2018 01:00,2018,5,5,24,1,19,23616,0.58,375,0,5319,5319,0,0.331,0.331,0.065,3000,,
06.05.2018 01:00 - 06.05.2018 02:00,2018,5,6,1,1,19,22180,0.545,373,0,4972,4972,0,0.31,0.31,0.064,3001,,
06.05.2018 02:00 - 06.05.2018 03:00,2018,5,6,2,1,19,20934,0.514,372,0,4847,4847,0,0.302,0.302,0.064,3002,,
06.05.2018 03:00 - 06.05.2018 04:00,2018,5,6,3,1,19,20364,0.5,372,0,4557,4557,0,0.284,0.284,0.064,3003,,
06.05.2018 04:00 - 06.05.2018 05:00,2018,5,6,4,1,19,19898,0.489,319,0,4024,4024,0,0.251,0.251,0.055,3004,,
06.05.2018 05:00 - 06.05.2018 06:00,2018,5,6,5,1,19,19924,0.49,264,0,3579,3579,0,0.223,0.223,0.046,3005,,
06.05.2018 06:00 - 06.05.2018 07:00,2018,5,6,6,1,19,20153,0.495,170,0,3204,3204,0,0.199,0.199,0.029,3006,,
06.05.2018 07:00 - 06.05.2018 08:00,2018,5,6,7,1,19,19914,0.489,186,0,2921,2921,0,0.182,0.182,0.032,3007,,
06.05.2018 08:00 - 06.05.2018 09:00,2018,5,6,8,1,19,21174,0.52,785,0,2536,2536,0,0.158,0.158,0.136,3008,,
06.05.2018 09:00 - 06.05.2018 10:00,2018,5,6,9,1,19,23151,0.569,2108,0,2091,2091,0,0.13,0.13,0.364,3009,,
06.05.2018 10:00 - 06.05.2018 11:00,2018,5,6,10,1,19,24733,0.608,3626,0,2047,2047,0,0.127,0.127,0.626,3010,,
06.05.2018 11:00 - 06.05.2018 12:00,2018,5,6,11,1,19,25592,0.629,4188,0,2158,2158,0,0.134,0.134,0.723,3011,,
06.05.2018 12:00 - 06.05.2018 13:00,2018,5,6,12,1,19,25722,0.632,4573,0,2299,2299,0,0.143,0.143,0.79,3012,,
06.05.2018 13:00 - 06.05.2018 14:00,2018,5,6,13,1,19,25702,0.632,4676,0,2476,2476,0,0.154,0.154,0.807,3013,,
06.05.2018 14:00 - 06.05.2018 15:00,2018,5,6,14,1,19,25183,0.619,4533,0,2742,2742,0,0.171,0.171,0.783,3014,,
06.05.2018 15:00 - 06.05.2018 16:00,2018,5,6,15,1,19,23871,0.587,4179,0,2884,2884,0,0.18,0.18,0.722,3015,,
06.05.2018 16:00 - 06.05.2018 17:00,2018,5,6,16,1,19,23317,0.573,4034,0,3152,3152,0,0.196,0.196,0.696,3016,,
06.05.2018 17:00 - 06.05.2018 18:00,2018,5,6,17,1,19,22920,0.563,3599,0,3482,3482,0,0.217,0.217,0.621,3017,,
06.05.2018 18:00 - 06.05.2018 19:00,2018,5,6,18,1,19,23001,0.565,2916,0,3525,3525,0,0.219,0.219,0.503,3018,,
06.05.2018 19:00 - 06.05.2018 20:00,2018,5,6,19,1,19,23497,0.577,1838,0,3743,3743,0,0.233,0.233,0.317,3019,,
06.05.2018 20:00 - 06.05.2018 21:00,2018,5,6,20,1,19,24755,0.608,826,0,3644,3644,0,0.227,0.227,0.143,3020,,
06.05.2018 21:00 - 06.05.2018 22:00,2018,5,6,21,1,19,26864,0.66,405,0,3488,3488,0,0.217,0.217,0.07,3021,,
06.05.2018 22:00 - 06.05.2018 23:00,2018,5,6,22,1,19,26940,0.662,313,0,3517,3517,0,0.219,0.219,0.054,3022,,
06.05.2018 23:00 - 07.05.2018 00:00,2018,5,6,23,1,19,25491,0.626,293,0,3262,3262,0,0.203,0.203,0.051,3023,,
07.05.2018 00:00 - 07.05.2018 01:00,2018,5,6,24,2,19,23630,0.581,254,0,2878,2878,0,0.179,0.179,0.044,3024,,
07.05.2018 01:00 - 07.05.2018 02:00,2018,5,7,1,2,19,22012,0.541,238,0,2617,2617,0,0.163,0.163,0.041,3025,,
07.05.2018 02:00 - 07.05.2018 03:00,2018,5,7,2,2,19,21199,0.521,207,0,2291,2291,0,0.143,0.143,0.036,3026,,
07.05.2018 03:00 - 07.05.2018 04:00,2018,5,7,3,2,19,20892,0.513,201,0,1967,1967,0,0.122,0.122,0.035,3027,,
07.05.2018 04:00 - 07.05.2018 05:00,2018,5,7,4,2,19,20943,0.515,197,0,1640,1640,0,0.102,0.102,0.034,3028,,
07.05.2018 05:00 - 07.05.2018 06:00,2018,5,7,5,2,19,21579,0.53,138,0,1408,1408,0,0.088,0.088,0.024,3029,,
07.05.2018 06:00 - 07.05.2018 07:00,2018,5,7,6,2,19,24305,0.597,64,0,1233,1233,0,0.077,0.077,0.011,3030,,
07.05.2018 07:00 - 07.05.2018 08:00,2018,5,7,7,2,19,27087,0.666,76,0,1170,1170,0,0.073,0.073,0.013,3031,,
07.05.2018 08:00 - 07.05.2018 09:00,2018,5,7,8,2,19,29447,0.724,672,0,1037,1037,0,0.065,0.065,0.116,3032,,
07.05.2018 09:00 - 07.05.2018 10:00,2018,5,7,9,2,19,30720,0.755,1970,0,982,982,0,0.061,0.061,0.34,3033,,
07.05.2018 10:00 - 07.05.2018 11:00,2018,5,7,10,2,19,31212,0.767,3721,0,1130,1130,0,0.07,0.07,0.642,3034,,
07.05.2018 11:00 - 07.05.2018 12:00,2018,5,7,11,2,19,31663,0.778,4456,0,1170,1170,0,0.073,0.073,0.769,3035,,
07.05.2018 12:00 - 07.05.2018 13:00,2018,5,7,12,2,19,31888,0.784,4903,0,1015,1015,0,0.063,0.063,0.847,3036,,
07.05.2018 13:00 - 07.05.2018 14:00,2018,5,7,13,2,19,31955,0.785,5017,0,933,933,0,0.058,0.058,0.866,3037,,
07.05.2018 14:00 - 07.05.2018 15:00,2018,5,7,14,2,19,31162,0.766,4903,0,983,983,0,0.061,0.061,0.847,3038,,
07.05.2018 15:00 - 07.05.2018 16:00,2018,5,7,15,2,19,30550,0.751,4614,0,1182,1182,0,0.074,0.074,0.797,3039,,
07.05.2018 16:00 - 07.05.2018 17:00,2018,5,7,16,2,19,30223,0.743,4142,0,1187,1187,0,0.074,0.074,0.715,3040,,
07.05.2018 17:00 - 07.05.2018 18:00,2018,5,7,17,2,19,30027,0.738,3462,0,1302,1302,0,0.081,0.081,0.598,3041,,
07.05.2018 18:00 - 07.05.2018 19:00,2018,5,7,18,2,19,29384,0.722,2759,0,1606,1606,0,0.1,0.1,0.476,3042,,
07.05.2018 19:00 - 07.05.2018 20:00,2018,5,7,19,2,19,29316,0.72,1978,0,1775,1775,0,0.111,0.111,0.342,3043,,
07.05.2018 20:00 - 07.05.2018 21:00,2018,5,7,20,2,19,29950,0.736,860,0,1714,1714,0,0.107,0.107,0.148,3044,,
07.05.2018 21:00 - 07.05.2018 22:00,2018,5,7,21,2,19,31368,0.771,482,0,1729,1729,0,0.108,0.108,0.083,3045,,
07.05.2018 22:00 - 07.05.2018 23:00,2018,5,7,22,2,19,29592,0.727,366,0,2010,2010,0,0.125,0.125,0.063,3046,,
07.05.2018 23:00 - 08.05.2018 00:00,2018,5,7,23,2,19,27025,0.664,277,0,1836,1836,0,0.114,0.114,0.048,3047,,
08.05.2018 00:00 - 08.05.2018 01:00,2018,5,7,24,3,19,25445,0.625,238,0,1359,1359,0,0.085,0.085,0.041,3048,,
08.05.2018 01:00 - 08.05.2018 02:00,2018,5,8,1,3,19,24065,0.591,184,0,1224,1224,0,0.076,0.076,0.032,3049,,
08.05.2018 02:00 - 08.05.2018 03:00,2018,5,8,2,3,19,23058,0.567,143,0,1029,1029,0,0.064,0.064,0.025,3050,,
08.05.2018 03:00 - 08.05.2018 04:00,2018,5,8,3,3,19,22655,0.557,100,0,982,982,0,0.061,0.061,0.017,3051,,
08.05.2018 04:00 - 08.05.2018 05:00,2018,5,8,4,3,19,22520,0.553,78,0,1083,1083,0,0.067,0.067,0.013,3052,,
08.05.2018 05:00 - 08.05.2018 06:00,2018,5,8,5,3,19,22866,0.562,31,0,1247,1247,0,0.078,0.078,0.005,3053,,
08.05.2018 06:00 - 08.05.2018 07:00,2018,5,8,6,3,19,25021,0.615,31,0,1521,1521,0,0.095,0.095,0.005,3054,,
08.05.2018 07:00 - 08.05.2018 08:00,2018,5,8,7,3,19,27681,0.68,92,0,1925,1925,0,0.12,0.12,0.016,3055,,
08.05.2018 08:00 - 08.05.2018 09:00,2018,5,8,8,3,19,30081,0.739,605,0,1968,1968,0,0.123,0.123,0.104,3056,,
08.05.2018 09:00 - 08.05.2018 10:00,2018,5,8,9,3,19,31210,0.767,1432,0,1901,1901,0,0.118,0.118,0.247,3057,,
08.05.2018 10:00 - 08.05.2018 11:00,2018,5,8,10,3,19,31622,0.777,2473,0,1933,1933,0,0.12,0.12,0.427,3058,,
08.05.2018 11:00 - 08.05.2018 12:00,2018,5,8,11,3,19,31979,0.786,3472,0,2216,2216,0,0.138,0.138,0.599,3059,,
08.05.2018 12:00 - 08.05.2018 13:00,2018,5,8,12,3,19,32195,0.791,4181,0,2556,2556,0,0.159,0.159,0.722,3060,,
08.05.2018 13:00 - 08.05.2018 14:00,2018,5,8,13,3,19,32129,0.79,4630,0,3126,3126,0,0.195,0.195,0.799,3061,,
08.05.2018 14:00 - 08.05.2018 15:00,2018,5,8,14,3,19,31332,0.77,4676,0,3836,3836,0,0.239,0.239,0.807,3062,,
08.05.2018 15:00 - 08.05.2018 16:00,2018,5,8,15,3,19,30812,0.757,4187,0,4891,4891,0,0.304,0.304,0.723,3063,,
08.05.2018 16:00 - 08.05.2018 17:00,2018,5,8,16,3,19,30335,0.745,3440,0,5591,5591,0,0.348,0.348,0.594,3064,,
08.05.2018 17:00 - 08.05.2018 18:00,2018,5,8,17,3,19,30121,0.74,2730,0,5833,5833,0,0.363,0.363,0.471,3065,,
08.05.2018 18:00 - 08.05.2018 19:00,2018,5,8,18,3,19,29635,0.728,2136,0,6490,6490,0,0.404,0.404,0.369,3066,,
08.05.2018 19:00 - 08.05.2018 20:00,2018,5,8,19,3,19,29547,0.726,1432,0,6706,6706,0,0.417,0.417,0.247,3067,,
08.05.2018 20:00 - 08.05.2018 21:00,2018,5,8,20,3,19,30264,0.744,713,0,6299,6299,0,0.392,0.392,0.123,3068,,
08.05.2018 21:00 - 08.05.2018 22:00,2018,5,8,21,3,19,31499,0.774,466,0,5911,5911,0,0.368,0.368,0.08,3069,,
08.05.2018 22:00 - 08.05.2018 23:00,2018,5,8,22,3,19,29660,0.729,412,0,5634,5634,0,0.351,0.351,0.071,3070,,
08.05.2018 23:00 - 09.05.2018 00:00,2018,5,8,23,3,19,26964,0.663,352,0,5356,5356,0,0.333,0.333,0.061,3071,,
09.05.2018 00:00 - 09.05.2018 01:00,2018,5,8,24,4,19,25313,0.622,202,0,5042,5042,0,0.314,0.314,0.035,3072,,
09.05.2018 01:00 - 09.05.2018 02:00,2018,5,9,1,4,19,24063,0.591,173,0,4926,4926,0,0.307,0.307,0.03,3073,,
09.05.2018 02:00 - 09.05.2018 03:00,2018,5,9,2,4,19,23208,0.57,148,0,4836,4836,0,0.301,0.301,0.026,3074,,
09.05.2018 03:00 - 09.05.2018 04:00,2018,5,9,3,4,19,22765,0.559,91,0,4756,4756,0,0.296,0.296,0.016,3075,,
09.05.2018 04:00 - 09.05.2018 05:00,2018,5,9,4,4,19,22670,0.557,91,0,5001,5001,0,0.311,0.311,0.016,3076,,
09.05.2018 05:00 - 09.05.2018 06:00,2018,5,9,5,4,19,23051,0.566,91,0,5109,5109,0,0.318,0.318,0.016,3077,,
09.05.2018 06:00 - 09.05.2018 07:00,2018,5,9,6,4,19,24999,0.614,77,0,5107,5107,0,0.318,0.318,0.013,3078,,
09.05.2018 07:00 - 09.05.2018 08:00,2018,5,9,7,4,19,27563,0.677,158,0,4839,4839,0,0.301,0.301,0.027,3079,,
09.05.2018 08:00 - 09.05.2018 09:00,2018,5,9,8,4,19,29845,0.733,752,0,4167,4167,0,0.259,0.259,0.13,3080,,
09.05.2018 09:00 - 09.05.2018 10:00,2018,5,9,9,4,19,31090,0.764,1754,0,3844,3844,0,0.239,0.239,0.303,3081,,
09.05.2018 10:00 - 09.05.2018 11:00,2018,5,9,10,4,19,31455,0.773,2764,0,3525,3525,0,0.219,0.219,0.477,3082,,
09.05.2018 11:00 - 09.05.2018 12:00,2018,5,9,11,4,19,31764,0.781,3224,0,3311,3311,0,0.206,0.206,0.557,3083,,
09.05.2018 12:00 - 09.05.2018 13:00,2018,5,9,12,4,19,32217,0.792,3709,0,3297,3297,0,0.205,0.205,0.64,3084,,
09.05.2018 13:00 - 09.05.2018 14:00,2018,5,9,13,4,19,32047,0.788,3810,0,3613,3613,0,0.225,0.225,0.658,3085,,
09.05.2018 14:00 - 09.05.2018 15:00,2018,5,9,14,4,19,31155,0.766,3615,0,4130,4130,0,0.257,0.257,0.624,3086,,
09.05.2018 15:00 - 09.05.2018 16:00,2018,5,9,15,4,19,30621,0.752,3343,0,4991,4991,0,0.311,0.311,0.577,3087,,
09.05.2018 16:00 - 09.05.2018 17:00,2018,5,9,16,4,19,30344,0.746,2801,0,5561,5561,0,0.346,0.346,0.484,3088,,
09.05.2018 17:00 - 09.05.2018 18:00,2018,5,9,17,4,19,30190,0.742,2326,0,6255,6255,0,0.389,0.389,0.402,3089,,
09.05.2018 18:00 - 09.05.2018 19:00,2018,5,9,18,4,19,29685,0.729,1672,0,6806,6806,0,0.424,0.424,0.289,3090,,
09.05.2018 19:00 - 09.05.2018 20:00,2018,5,9,19,4,19,29505,0.725,961,0,7192,7192,0,0.448,0.448,0.166,3091,,
09.05.2018 20:00 - 09.05.2018 21:00,2018,5,9,20,4,19,30274,0.744,332,0,7409,7409,0,0.461,0.461,0.057,3092,,
09.05.2018 21:00 - 09.05.2018 22:00,2018,5,9,21,4,19,31359,0.771,176,0,7626,7626,0,0.475,0.475,0.03,3093,,
09.05.2018 22:00 - 09.05.2018 23:00,2018,5,9,22,4,19,29551,0.726,147,0,7707,7707,0,0.48,0.48,0.025,3094,,
09.05.2018 23:00 - 10.05.2018 00:00,2018,5,9,23,4,19,26940,0.662,147,0,7633,7633,0,0.475,0.475,0.025,3095,,
10.05.2018 00:00 - 10.05.2018 01:00,2018,5,9,24,5,19,25475,0.626,147,0,8166,8166,0,0.508,0.508,0.025,3096,,
10.05.2018 01:00 - 10.05.2018 02:00,2018,5,10,1,5,19,24007,0.59,103,0,8871,8871,0,0.552,0.552,0.018,3097,,
10.05.2018 02:00 - 10.05.2018 03:00,2018,5,10,2,5,19,23297,0.573,57,0,9264,9264,0,0.577,0.577,0.01,3098,,
10.05.2018 03:00 - 10.05.2018 04:00,2018,5,10,3,5,19,22942,0.564,57,0,8833,8833,0,0.55,0.55,0.01,3099,,
10.05.2018 04:00 - 10.05.2018 05:00,2018,5,10,4,5,19,22853,0.562,57,0,8562,8562,0,0.533,0.533,0.01,3100,,
10.05.2018 05:00 - 10.05.2018 06:00,2018,5,10,5,5,19,23232,0.571,57,0,8562,8562,0,0.533,0.533,0.01,3101,,
10.05.2018 06:00 - 10.05.2018 07:00,2018,5,10,6,5,19,25232,0.62,57,0,8230,8230,0,0.512,0.512,0.01,3102,,
10.05.2018 07:00 - 10.05.2018 08:00,2018,5,10,7,5,19,27713,0.681,105,0,8059,8059,0,0.502,0.502,0.018,3103,,
10.05.2018 08:00 - 10.05.2018 09:00,2018,5,10,8,5,19,29816,0.733,525,0,7663,7663,0,0.477,0.477,0.091,3104,,
10.05.2018 09:00 - 10.05.2018 10:00,2018,5,10,9,5,19,30992,0.762,1215,0,7409,7409,0,0.461,0.461,0.21,3105,,
10.05.2018 10:00 - 10.05.2018 11:00,2018,5,10,10,5,19,31247,0.768,2236,0,7122,7122,0,0.443,0.443,0.386,3106,,
10.05.2018 11:00 - 10.05.2018 12:00,2018,5,10,11,5,19,31488,0.774,3277,0,6658,6658,0,0.414,0.414,0.566,3107,,
10.05.2018 12:00 - 10.05.2018 13:00,2018,5,10,12,5,19,31911,0.784,3792,0,6129,6129,0,0.382,0.382,0.655,3108,,
10.05.2018 13:00 - 10.05.2018 14:00,2018,5,10,13,5,19,31803,0.782,3950,0,5722,5722,0,0.356,0.356,0.682,3109,,
10.05.2018 14:00 - 10.05.2018 15:00,2018,5,10,14,5,19,30850,0.758,4031,0,5545,5545,0,0.345,0.345,0.696,3110,,
10.05.2018 15:00 - 10.05.2018 16:00,2018,5,10,15,5,19,30319,0.745,4019,0,5607,5607,0,0.349,0.349,0.694,3111,,
10.05.2018 16:00 - 10.05.2018 17:00,2018,5,10,16,5,19,30106,0.74,3828,0,5727,5727,0,0.357,0.357,0.661,3112,,
10.05.2018 17:00 - 10.05.2018 18:00,2018,5,10,17,5,19,30031,0.738,3662,0,6179,6179,0,0.385,0.385,0.632,3113,,
10.05.2018 18:00 - 10.05.2018 19:00,2018,5,10,18,5,19,29562,0.726,3164,0,5644,5644,0,0.351,0.351,0.546,3114,,
10.05.2018 19:00 - 10.05.2018 20:00,2018,5,10,19,5,19,29379,0.722,2316,0,4930,4930,0,0.307,0.307,0.4,3115,,
10.05.2018 20:00 - 10.05.2018 21:00,2018,5,10,20,5,19,29826,0.733,1115,0,4154,4154,0,0.259,0.259,0.193,3116,,
10.05.2018 21:00 - 10.05.2018 22:00,2018,5,10,21,5,19,30918,0.76,396,0,3479,3479,0,0.217,0.217,0.068,3117,,
10.05.2018 22:00 - 10.05.2018 23:00,2018,5,10,22,5,19,29344,0.721,221,0,2705,2705,0,0.168,0.168,0.038,3118,,
10.05.2018 23:00 - 11.05.2018 00:00,2018,5,10,23,5,19,27229,0.669,203,0,2214,2214,0,0.138,0.138,0.035,3119,,
11.05.2018 00:00 - 11.05.2018 01:00,2018,5,10,24,6,19,25577,0.629,195,0,1945,1945,0,0.121,0.121,0.034,3120,,
11.05.2018 01:00 - 11.05.2018 02:00,2018,5,11,1,6,19,24037,0.591,189,0,2160,2160,0,0.134,0.134,0.033,3121,,
11.05.2018 02:00 - 11.05.2018 03:00,2018,5,11,2,6,19,23132,0.568,183,0,2628,2628,0,0.164,0.164,0.032,3122,,
11.05.2018 03:00 - 11.05.2018 04:00,2018,5,11,3,6,19,22736,0.559,161,0,3020,3020,0,0.188,0.188,0.028,3123,,
11.05.2018 04:00 - 11.05.2018 05:00,2018,5,11,4,6,19,22629,0.556,131,0,3311,3311,0,0.206,0.206,0.023,3124,,
11.05.2018 05:00 - 11.05.2018 06:00,2018,5,11,5,6,19,23013,0.566,93,0,3541,3541,0,0.22,0.22,0.016,3125,,
11.05.2018 06:00 - 11.05.2018 07:00,2018,5,11,6,6,19,25034,0.615,60,0,3514,3514,0,0.219,0.219,0.01,3126,,
11.05.2018 07:00 - 11.05.2018 08:00,2018,5,11,7,6,19,27501,0.676,133,0,3338,3338,0,0.208,0.208,0.023,3127,,
11.05.2018 08:00 - 11.05.2018 09:00,2018,5,11,8,6,19,29657,0.729,736,0,3079,3079,0,0.192,0.192,0.127,3128,,
11.05.2018 09:00 - 11.05.2018 10:00,2018,5,11,9,6,19,31085,0.764,1711,0,2605,2605,0,0.162,0.162,0.295,3129,,
11.05.2018 10:00 - 11.05.2018 11:00,2018,5,11,10,6,19,31588,0.776,3251,0,2590,2590,0,0.161,0.161,0.561,3130,,
