Demand_ftr,Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
142170.0742,0.942320533,0,0.101264376,0.409528448,1116.704506,3161.85682
136554.0821,0.905097055,0,0.105999619,0.420438624,1116.704506,3161.85682
126303.7816,0.837156817,0,0.110855827,0.424890598,1116.704506,3161.85682
119020.7356,0.788883903,0,0.11781874,0.42268125,1116.704506,3161.85682
112972.7828,0.748797337,0,0.098629706,0.33354156,1116.704506,3161.85682
107024.525,0.709371561,0,0.111167753,0.35603397,1116.704506,3161.85682
105592.7302,0.699881451,0,0.118597642,0.388590914,1116.704506,3161.85682
104689.9655,0.693897817,0,0.127311634,0.404909573,1116.704506,3161.85682
104448.626,0.692298189,0,0.138428212,0.415301648,1116.704506,3161.85682
104521.98,0.692784389,0,0.147168062,0.44675929,1116.704506,3161.85682
105532.7627,0.699483979,0,0.157171377,0.4682974,1116.704506,3161.85682
106728.2884,0.707408069,0,0.170579333,0.488527248,1116.704506,3161.85682
110406.6068,0.73178841,0,0.185765944,0.493746072,1116.704506,3161.85682
115236.7672,0.763803301,2.71E-09,0.202501978,0.510027814,1116.704506,3161.85682
120222.871,0.796851803,0.005756031,0.214377818,0.529171605,1116.704506,3161.85682
122752.161,0.813616244,0.077094478,0.220712959,0.545372044,1116.704506,3161.85682
122754.5987,0.813632402,0.14091404,0.212794946,0.530236756,1116.704506,3161.85682
122803.9657,0.813959612,0.197140808,0.206197212,0.513654977,1116.704506,3161.85682
122506.7332,0.811989519,0.199896031,0.199253642,0.498161954,1116.704506,3161.85682
122360.8611,0.811022661,0.18918313,0.200340744,0.497907352,1116.704506,3161.85682
122836.7005,0.814176582,0.141944354,0.204709133,0.533549445,1116.704506,3161.85682
124124.3644,0.822711375,0.086333856,0.210595771,0.580924062,1116.704506,3161.85682
126552.6222,0.838806163,0.012035191,0.23879257,0.649184493,1116.704506,3161.85682
126526.4343,0.838632586,1.02E-07,0.274798119,0.699899396,1116.704506,3161.85682
126010.4773,0.835212761,0,0.300863373,0.720376995,1116.704506,3161.85682
122459.1492,0.811674126,0,0.311467247,0.718784542,1116.704506,3161.85682
117651.0813,0.779805668,0,0.305832259,0.711100094,1116.704506,3161.85682
112128.7249,0.743202818,0,0.297615767,0.706991363,1116.704506,3161.85682
106996.2615,0.709184227,0,0.24057079,0.625989511,1116.704506,3161.85682
107230.7267,0.710738291,0,0.248502564,0.618163828,1116.704506,3161.85682
105905.9819,0.701957721,0,0.257776466,0.630573543,1116.704506,3161.85682
105544.3244,0.699560612,0,0.259626227,0.644588139,1116.704506,3161.85682
105561.1654,0.699672236,0,0.27241995,0.672097461,1116.704506,3161.85682
105918.449,0.702040355,0,0.276534649,0.689795936,1116.704506,3161.85682
106907.167,0.708593698,0,0.284468604,0.710255568,1116.704506,3161.85682
108341.9497,0.718103612,0,0.289203798,0.712799255,1116.704506,3161.85682
111708.3676,0.740416639,0,0.291313413,0.702812062,1116.704506,3161.85682
116580.2684,0.77270819,5.38E-09,0.287736774,0.70073563,1116.704506,3161.85682
121203.3008,0.803350211,0.010390055,0.286091111,0.709706219,1116.704506,3161.85682
123573.0816,0.819057406,0.181062444,0.264244872,0.711357938,1116.704506,3161.85682
123237.0548,0.816830179,0.3219045,0.222587299,0.625635856,1116.704506,3161.85682
